No.;Time;Time 1;Time 2;Delay;Delay 1;Delay 2;Jitter;;
14585;168,088545;168,088545;168,088545;0;-0,000262;-0,002128;-0,001866;;
14586;168,088545;168,088545;168,088807;0,000262;-0,002128;0,00239;0,004518;;
14587;168,088807;168,088807;168,091197;0,00239;0,00239;0;-0,00239;;
14588;168,091197;168,091197;168,091197;0;0;0;0;;
14589;168,091197;168,091197;168,091197;0;0;0;0;;
14590;168,091197;168,091197;168,091197;0;0;0;0;;
14591;168,091197;168,091197;168,091197;0;0;0;0;;
14592;168,091197;168,091197;168,091197;0;0;0;0;;
14593;168,091197;168,091197;168,091197;0;0;0;0;;
14594;168,091197;168,091197;168,091197;0;0;0;0;;
14595;168,091197;168,091197;168,091197;0;0;-0,000365;-0,000365;;
14596;168,091197;168,091197;168,091197;0;-0,000365;-0,001033;-0,000668;;
14597;168,091197;168,091197;168,091562;0,000365;-0,001033;0,001398;0,002431;;
14598;168,091562;168,091562;168,09296;0,001398;0,001398;0;-0,001398;;
14599;168,09296;168,09296;168,09296;0;0;0;0;;
14600;168,09296;168,09296;168,09296;0;0;0;0;;
14601;168,09296;168,09296;168,09296;0;0;0;0;;
14602;168,09296;168,09296;168,09296;0;0;0;0;;
14603;168,09296;168,09296;168,09296;0;0;0;0;;
14604;168,09296;168,09296;168,09296;0;0;0;0;;
14605;168,09296;168,09296;168,09296;0;0;0;0;;
14606;168,09296;168,09296;168,09296;0;0;-0,000406;-0,000406;;
14607;168,09296;168,09296;168,09296;0;-0,000406;-0,000318;8,8E-05;;
14608;168,09296;168,09296;168,093366;0,000406;-0,000318;0,000724;0,001042;;
14609;168,093366;168,093366;168,09409;0,000724;0,000724;0;-0,000724;;
14610;168,09409;168,09409;168,09409;0;0;0;0;;
14611;168,09409;168,09409;168,09409;0;0;0;0;;
14612;168,09409;168,09409;168,09409;0;0;0;0;;
14613;168,09409;168,09409;168,09409;0;0;0;0;;
14614;168,09409;168,09409;168,09409;0;0;0;0;;
14615;168,09409;168,09409;168,09409;0;0;-0,000879;-0,000879;;
14616;168,09409;168,09409;168,09409;0;-0,000879;0,000421;0,0013;;
14617;168,09409;168,09409;168,094969;0,000879;0,000421;0,000458;3,7E-05;;
14618;168,094969;168,094969;168,095427;0,000458;0,000458;0;-0,000458;;
14619;168,095427;168,095427;168,095427;0;0;0;0;;
14620;168,095427;168,095427;168,095427;0;0;-0,000184;-0,000184;;
14621;168,095427;168,095427;168,095427;0;-0,000184;8E-05;0,000264;;
14622;168,095427;168,095427;168,095611;0,000184;8E-05;0,000104;2,4E-05;;
14623;168,095611;168,095611;168,095715;0,000104;0,000104;-0,000222;-0,000326;;
14624;168,095715;168,095715;168,095715;0;-0,000222;-3,3E-05;0,000189;;
14625;168,095715;168,095715;168,095937;0,000222;-3,3E-05;-0,001782;-0,001749;;
14626;168,095937;168,095937;168,096192;0,000255;-0,001782;0,002037;0,003819;;
14627;168,096192;168,096192;168,098229;0,002037;0,002037;-0,000393;-0,00243;;
14628;168,098229;168,098229;168,098229;0;-0,000393;0,000393;0,000786;;
14629;168,098229;168,098229;168,098622;0,000393;0,000393;-0,000218;-0,000611;;
14630;168,098622;168,098622;168,098622;0;-0,000218;-0,001191;-0,000973;;
14631;168,098622;168,098622;168,09884;0,000218;-0,001191;0,001409;0,0026;;
14632;168,09884;168,09884;168,100249;0,001409;0,001409;0;-0,001409;;
14633;168,100249;168,100249;168,100249;0;0;0;0;;
14634;168,100249;168,100249;168,100249;0;0;0;0;;
14635;168,100249;168,100249;168,100249;0;0;0;0;;
14636;168,100249;168,100249;168,100249;0;0;0;0;;
14637;168,100249;168,100249;168,100249;0;0;0;0;;
14638;168,100249;168,100249;168,100249;0;0;0;0;;
14639;168,100249;168,100249;168,100249;0;0;-0,000852;-0,000852;;
14640;168,100249;168,100249;168,100249;0;-0,000852;0,000852;0,001704;;
14641;168,100249;168,100249;168,101101;0,000852;0,000852;0;-0,000852;;
14642;168,101101;168,101101;168,101101;0;0;0;0;;
14643;168,101101;168,101101;168,101101;0;0;0;0;;
14644;168,101101;168,101101;168,101101;0;0;0;0;;
14645;168,101101;168,101101;168,101101;0;0;-0,000166;-0,000166;;
14646;168,101101;168,101101;168,101101;0;-0,000166;-0,001245;-0,001079;;
14647;168,101101;168,101101;168,101267;0,000166;-0,001245;0,001411;0,002656;;
14648;168,101267;168,101267;168,102678;0,001411;0,001411;0;-0,001411;;
14649;168,102678;168,102678;168,102678;0;0;0;0;;
14650;168,102678;168,102678;168,102678;0;0;0;0;;
14651;168,102678;168,102678;168,102678;0;0;0;0;;
14652;168,102678;168,102678;168,102678;0;0;0;0;;
14653;168,102678;168,102678;168,102678;0;0;0;0;;
14654;168,102678;168,102678;168,102678;0;0;0;0;;
14655;168,102678;168,102678;168,102678;0;0;-0,000168;-0,000168;;
14656;168,102678;168,102678;168,102678;0;-0,000168;-0,002557;-0,002389;;
14657;168,102678;168,102678;168,102846;0,000168;-0,002557;0,002725;0,005282;;
14658;168,102846;168,102846;168,105571;0,002725;0,002725;0;-0,002725;;
14659;168,105571;168,105571;168,105571;0;0;0;0;;
14660;168,105571;168,105571;168,105571;0;0;0;0;;
14661;168,105571;168,105571;168,105571;0;0;0;0;;
14662;168,105571;168,105571;168,105571;0;0;0;0;;
14663;168,105571;168,105571;168,105571;0;0;0;0;;
14664;168,105571;168,105571;168,105571;0;0;0;0;;
14665;168,105571;168,105571;168,105571;0;0;0;0;;
14666;168,105571;168,105571;168,105571;0;0;-0,000187;-0,000187;;
14667;168,105571;168,105571;168,105571;0;-0,000187;0,000187;0,000374;;
14668;168,105571;168,105571;168,105758;0,000187;0,000187;-7,8E-05;-0,000265;;
14669;168,105758;168,105758;168,105758;0;-7,8E-05;-0,001247;-0,001169;;
14670;168,105758;168,105758;168,105836;7,8E-05;-0,001247;0,001266;0,002513;;
14671;168,105836;168,105836;168,107161;0,001325;0,001266;-0,00614;-0,007406;;
14672;168,107161;168,107161;168,10722;5,9E-05;-0,00614;0,004574;0,010714;;
14673;168,10722;168,10722;168,113419;0,006199;0,004574;0,001541;-0,003033;;
14674;168,113419;168,113419;168,115044;0,001625;0,001541;6,1E-05;-0,00148;;
14675;168,115044;168,115044;168,115128;8,4E-05;6,1E-05;-7,8E-05;-0,000139;;
14676;168,115128;168,115128;168,115151;2,3E-05;-7,8E-05;-0,00567;-0,005592;;
14677;168,115151;168,115151;168,115252;0,000101;-0,00567;2,5E-05;0,005695;;
14678;168,115252;168,115252;168,121023;0,005771;2,5E-05;-0,000249;-0,000274;;
14679;168,121023;168,121023;168,126769;0,005746;-0,000249;-0,00035;-0,000101;;
14680;168,126769;168,126769;168,132764;0,005995;-0,00035;-0,000318;3,2E-05;;
14681;168,132764;168,132764;168,139109;0,006345;-0,000318;0,001627;0,001945;;
14682;168,139109;168,139109;168,145772;0,006663;0,001627;-0,00158;-0,003207;;
14683;168,145772;168,145772;168,150808;0,005036;-0,00158;-0,015031;-0,013451;;
14684;168,150808;168,150808;168,157424;0,006616;-0,015031;0,021601;0,036632;;
14685;168,157424;168,157424;168,179071;0,021647;0,021601;-0,005197;-0,026798;;
14686;168,179071;168,179071;168,179117;4,6E-05;-0,005197;0,005243;0,01044;;
14687;168,179117;168,179117;168,18436;0,005243;0,005243;-5,2E-05;-0,005295;;
14688;168,18436;168,18436;168,18436;0;-5,2E-05;-0,001712;-0,00166;;
14689;168,18436;168,18436;168,184412;5,2E-05;-0,001712;-0,031405;-0,029693;;
14690;168,184412;168,184412;168,186176;0,001764;-0,031405;-0,086886;-0,055481;;
14691;168,186176;168,186176;168,219345;0,033169;-0,086886;0,084492;0,171378;;
14692;168,219345;168,219345;168,3394;0,120055;0,084492;0,029939;-0,054553;;
14693;168,3394;168,3394;168,374963;0,035563;0,029939;0,005569;-0,02437;;
14694;168,374963;168,374963;168,380587;0,005624;0,005569;-0,000112;-0,005681;;
14695;168,380587;168,380587;168,380642;5,5E-05;-0,000112;-0,008398;-0,008286;;
14696;168,380642;168,380642;168,380809;0,000167;-0,008398;-0,029526;-0,021128;;
14697;168,380809;168,380809;168,389374;0,008565;-0,029526;0,034112;0,063638;;
14698;168,389374;168,389374;168,427465;0,038091;0,034112;-0,004305;-0,038417;;
14699;168,427465;168,427465;168,431444;0,003979;-0,004305;0,008284;0,012589;;
14700;168,431444;168,431444;168,439728;0,008284;0,008284;-4,2E-05;-0,008326;;
14701;168,439728;168,439728;168,439728;0;-4,2E-05;-0,00019;-0,000148;;
14702;168,439728;168,439728;168,43977;4,2E-05;-0,00019;-0,010698;-0,010508;;
14703;168,43977;168,43977;168,440002;0,000232;-0,010698;0,004877;0,015575;;
14704;168,440002;168,440002;168,450932;0,01093;0,004877;0,005903;0,001026;;
14705;168,450932;168,450932;168,456985;0,006053;0,005903;0,000123;-0,00578;;
14706;168,456985;168,456985;168,457135;0,00015;0,000123;-0,029598;-0,029721;;
14707;168,457135;168,457135;168,457162;2,7E-05;-0,029598;0,016576;0,046174;;
14708;168,457162;168,457162;168,486787;0,029625;0,016576;0,013049;-0,003527;;
14709;168,486787;168,486787;168,499836;0,013049;0,013049;-4,3E-05;-0,013092;;
14710;168,499836;168,499836;168,499836;0;-4,3E-05;-0,000117;-7,4E-05;;
14711;168,499836;168,499836;168,499879;4,3E-05;-0,000117;-0,00465;-0,004533;;
14712;168,499879;168,499879;168,500039;0,00016;-0,00465;-0,046009;-0,041359;;
14713;168,500039;168,500039;168,504849;0,00481;-0,046009;0,050802;0,096811;;
14714;168,504849;168,504849;168,555668;0,050819;0,050802;-0,10316;-0,153962;;
14715;168,555668;168,555668;168,555685;1,7E-05;-0,10316;0,050455;0,153615;;
14716;168,555685;168,555685;168,658862;0,103177;0,050455;-0,583823;-0,634278;;
14717;168,658862;168,658862;168,711584;0,052722;-0,583823;0,615717;1,19954;;
14718;168,711584;168,711584;169,348129;0,636545;0,615717;0,020693;-0,595024;;
14719;169,348129;169,348129;169,368957;0,020828;0,020693;6E-05;-0,020633;;
14720;169,368957;169,368957;169,369092;0,000135;6E-05;4E-06;-5,6E-05;;
14721;169,369092;169,369092;169,369167;7,5E-05;4E-06;-0,000116;-0,00012;;
14722;169,369167;169,369167;169,369238;7,1E-05;-0,000116;9,5E-05;0,000211;;
14723;169,369238;169,369238;169,369425;0,000187;9,5E-05;-4,5E-05;-0,00014;;
14724;169,369425;169,369425;169,369517;9,2E-05;-4,5E-05;2,9E-05;7,4E-05;;
14725;169,369517;169,369517;169,369654;0,000137;2,9E-05;4E-06;-2,5E-05;;
14726;169,369654;169,369654;169,369762;0,000108;4E-06;1,9E-05;1,5E-05;;
14727;169,369762;169,369762;169,369866;0,000104;1,9E-05;-0,054108;-0,054127;;
14728;169,369866;169,369866;169,369951;8,5E-05;-0,054108;0,054193;0,108301;;
14729;169,369951;169,369951;169,424144;0,054193;0,054193;-0,000109;-0,054302;;
14730;169,424144;169,424144;169,424144;0;-0,000109;0,000109;0,000218;;
14731;169,424144;169,424144;169,424253;0,000109;0,000109;-9,7E-05;-0,000206;;
14732;169,424253;169,424253;169,424253;0;-9,7E-05;9,7E-05;0,000194;;
14733;169,424253;169,424253;169,42435;9,7E-05;9,7E-05;0;-9,7E-05;;
14734;169,42435;169,42435;169,42435;0;0;-5,8E-05;-5,8E-05;;
14735;169,42435;169,42435;169,42435;0;-5,8E-05;-0,000312;-0,000254;;
14736;169,42435;169,42435;169,424408;5,8E-05;-0,000312;0,000297;0,000609;;
14737;169,424408;169,424408;169,424778;0,00037;0,000297;-3E-05;-0,000327;;
14738;169,424778;169,424778;169,424851;7,3E-05;-3E-05;-0,005508;-0,005478;;
14739;169,424851;169,424851;169,424954;0,000103;-0,005508;-0,009724;-0,004216;;
14740;169,424954;169,424954;169,430565;0,005611;-0,009724;0,015275;0,024999;;
14741;169,430565;169,430565;169,4459;0,015335;0,015275;-1,6E-05;-0,015291;;
14742;169,4459;169,4459;169,44596;6E-05;-1,6E-05;-6,6E-05;-5E-05;;
14743;169,44596;169,44596;169,446036;7,6E-05;-6,6E-05;0,000117;0,000183;;
14744;169,446036;169,446036;169,446178;0,000142;0,000117;-3,1E-05;-0,000148;;
14745;169,446178;169,446178;169,446203;2,5E-05;-3,1E-05;-0,006186;-0,006155;;
14746;169,446203;169,446203;169,446259;5,6E-05;-0,006186;-0,005396;0,00079;;
14747;169,446259;169,446259;169,452501;0,006242;-0,005396;0,011638;0,017034;;
14748;169,452501;169,452501;169,464139;0,011638;0,011638;0;-0,011638;;
14749;169,464139;169,464139;169,464139;0;0;-4,8E-05;-4,8E-05;;
14750;169,464139;169,464139;169,464139;0;-4,8E-05;-1,3E-05;3,5E-05;;
14751;169,464139;169,464139;169,464187;4,8E-05;-1,3E-05;3,5E-05;4,8E-05;;
14752;169,464187;169,464187;169,464248;6,1E-05;3,5E-05;-0,005581;-0,005616;;
14753;169,464248;169,464248;169,464274;2,6E-05;-0,005581;0,005607;0,011188;;
14754;169,464274;169,464274;169,469881;0,005607;0,005607;-5E-05;-0,005657;;
14755;169,469881;169,469881;169,469881;0;-5E-05;-0,005351;-0,005301;;
14756;169,469881;169,469881;169,469931;5E-05;-0,005351;0,005356;0,010707;;
14757;169,469931;169,469931;169,475332;0,005401;0,005356;-0,040954;-0,04631;;
14758;169,475332;169,475332;169,475377;4,5E-05;-0,040954;-0,134216;-0,093262;;
14759;169,475377;169,475377;169,516376;0,040999;-0,134216;0,114896;0,249112;;
14760;169,516376;169,516376;169,691591;0,175215;0,114896;-0,507568;-0,622464;;
14761;169,691591;169,691591;169,75191;0,060319;-0,507568;0,526595;1,034163;;
14762;169,75191;169,75191;170,319797;0,567887;0,526595;0,027309;-0,499286;;
14763;170,319797;170,319797;170,361089;0,041292;0,027309;0,002005;-0,025304;;
14764;170,361089;170,361089;170,375072;0,013983;0,002005;0,011673;0,009668;;
14765;170,375072;170,375072;170,38705;0,011978;0,011673;-0,00032;-0,011993;;
14766;170,38705;170,38705;170,387355;0,000305;-0,00032;-0,025604;-0,025284;;
14767;170,387355;170,387355;170,38798;0,000625;-0,025604;-0,00647;0,019134;;
14768;170,38798;170,38798;170,414209;0,026229;-0,00647;-0,597202;-0,590732;;
14769;170,414209;170,414209;170,446908;0,032699;-0,597202;0,599894;1,197096;;
14770;170,446908;170,446908;171,076809;0,629901;0,599894;0,015438;-0,584456;;
14771;171,076809;171,076809;171,106816;0,030007;0,015438;0,007848;-0,00759;;
14772;171,106816;171,106816;171,121385;0,014569;0,007848;-0,031987;-0,039835;;
14773;171,121385;171,121385;171,128106;0,006721;-0,031987;-0,0116;0,020387;;
14774;171,128106;171,128106;171,166814;0,038708;-0,0116;-2,457848;-2,446248;;
14775;171,166814;171,166814;171,217122;0,050308;-2,457848;2,450567;4,908415;;
14776;171,217122;171,217122;173,725278;2,508156;2,450567;-0,439566;-2,890133;;
14777;173,725278;173,725278;173,782867;0,057589;-0,439566;0,441638;0,881204;;
14778;173,782867;173,782867;174,280022;0,497155;0,441638;-0,220701;-0,662339;;
14779;174,280022;174,280022;174,335539;0,055517;-0,220701;0,221111;0,441812;;
14780;174,335539;174,335539;174,611757;0,276218;0,221111;0,026757;-0,194354;;
14781;174,611757;174,611757;174,666864;0,055107;0,026757;0,02835;0,001593;;
14782;174,666864;174,666864;174,695214;0,02835;0,02835;-2,247756;-2,276106;;
14783;174,695214;174,695214;174,695214;0;-2,247756;2,247756;4,495512;;
14784;174,695214;174,695214;176,94297;2,247756;2,247756;-0,534615;-2,782371;;
14785;176,94297;176,94297;176,94297;0;-0,534615;0,482476;1,017091;;
14786;176,94297;176,94297;177,477585;0,534615;0,482476;-1,204353;-1,686829;;
14787;177,477585;177,477585;177,529724;0,052139;-1,204353;1,256492;2,460845;;
14788;177,529724;177,529724;178,786216;1,256492;1,256492;-0,851356;-2,107848;;
14789;178,786216;178,786216;178,786216;0;-0,851356;0,833922;1,685278;;
14790;178,786216;178,786216;179,637572;0,851356;0,833922;0,017412;-0,81651;;
14791;179,637572;179,637572;179,655006;0,017434;0,017412;-0,047796;-0,065208;;
14792;179,655006;179,655006;179,655028;2,2E-05;-0,047796;0,040198;0,087994;;
14793;179,655028;179,655028;179,702846;0,047818;0,040198;0,006185;-0,034013;;
14794;179,702846;179,702846;179,710466;0,00762;0,006185;0,001227;-0,004958;;
14795;179,710466;179,710466;179,711901;0,001435;0,001227;0,000201;-0,001026;;
14796;179,711901;179,711901;179,712109;0,000208;0,000201;-0,001096;-0,001297;;
14797;179,712109;179,712109;179,712116;7E-06;-0,001096;0,001103;0,002199;;
14798;179,712116;179,712116;179,713219;0,001103;0,001103;0;-0,001103;;
14799;179,713219;179,713219;179,713219;0;0;0;0;;
14800;179,713219;179,713219;179,713219;0;0;0;0;;
14801;179,713219;179,713219;179,713219;0;0;-0,000185;-0,000185;;
14802;179,713219;179,713219;179,713219;0;-0,000185;0,000185;0,00037;;
14803;179,713219;179,713219;179,713404;0,000185;0,000185;-0,000227;-0,000412;;
14804;179,713404;179,713404;179,713404;0;-0,000227;-5,2E-05;0,000175;;
14805;179,713404;179,713404;179,713631;0,000227;-5,2E-05;0,000121;0,000173;;
14806;179,713631;179,713631;179,71391;0,000279;0,000121;8E-05;-4,1E-05;;
14807;179,71391;179,71391;179,714068;0,000158;8E-05;-0,003877;-0,003957;;
14808;179,714068;179,714068;179,714146;7,8E-05;-0,003877;0,003955;0,007832;;
14809;179,714146;179,714146;179,718101;0,003955;0,003955;-0,001095;-0,00505;;
14810;179,718101;179,718101;179,718101;0;-0,001095;0,001095;0,00219;;
14811;179,718101;179,718101;179,719196;0,001095;0,001095;0;-0,001095;;
14812;179,719196;179,719196;179,719196;0;0;0;0;;
14813;179,719196;179,719196;179,719196;0;0;0;0;;
14814;179,719196;179,719196;179,719196;0;0;0;0;;
14815;179,719196;179,719196;179,719196;0;0;-0,000693;-0,000693;;
14816;179,719196;179,719196;179,719196;0;-0,000693;0,000693;0,001386;;
14817;179,719196;179,719196;179,719889;0,000693;0,000693;0;-0,000693;;
14818;179,719889;179,719889;179,719889;0;0;0;0;;
14819;179,719889;179,719889;179,719889;0;0;-0,000287;-0,000287;;
14820;179,719889;179,719889;179,719889;0;-0,000287;0,000263;0,00055;;
14821;179,719889;179,719889;179,720176;0,000287;0,000263;2,4E-05;-0,000239;;
14822;179,720176;179,720176;179,7202;2,4E-05;2,4E-05;-0,000304;-0,000328;;
14823;179,7202;179,7202;179,7202;0;-0,000304;0,000162;0,000466;;
14824;179,7202;179,7202;179,720504;0,000304;0,000162;-0,002986;-0,003148;;
14825;179,720504;179,720504;179,720646;0,000142;-0,002986;0,002945;0,005931;;
14826;179,720646;179,720646;179,723774;0,003128;0,002945;-0,001057;-0,004002;;
14827;179,723774;179,723774;179,723957;0,000183;-0,001057;0,00124;0,002297;;
14828;179,723957;179,723957;179,725197;0,00124;0,00124;0;-0,00124;;
14829;179,725197;179,725197;179,725197;0;0;0;0;;
14830;179,725197;179,725197;179,725197;0;0;0;0;;
14831;179,725197;179,725197;179,725197;0;0;0;0;;
14832;179,725197;179,725197;179,725197;0;0;0;0;;
14833;179,725197;179,725197;179,725197;0;0;-0,000241;-0,000241;;
14834;179,725197;179,725197;179,725197;0;-0,000241;-0,000178;6,3E-05;;
14835;179,725197;179,725197;179,725438;0,000241;-0,000178;0,000419;0,000597;;
14836;179,725438;179,725438;179,725857;0,000419;0,000419;0;-0,000419;;
14837;179,725857;179,725857;179,725857;0;0;0;0;;
14838;179,725857;179,725857;179,725857;0;0;-0,000186;-0,000186;;
14839;179,725857;179,725857;179,725857;0;-0,000186;-0,001451;-0,001265;;
14840;179,725857;179,725857;179,726043;0,000186;-0,001451;0,001637;0,003088;;
14841;179,726043;179,726043;179,72768;0,001637;0,001637;0;-0,001637;;
14842;179,72768;179,72768;179,72768;0;0;0;0;;
14843;179,72768;179,72768;179,72768;0;0;0;0;;
14844;179,72768;179,72768;179,72768;0;0;0;0;;
14845;179,72768;179,72768;179,72768;0;0;0;0;;
14846;179,72768;179,72768;179,72768;0;0;0;0;;
14847;179,72768;179,72768;179,72768;0;0;0;0;;
14848;179,72768;179,72768;179,72768;0;0;0;0;;
14849;179,72768;179,72768;179,72768;0;0;-0,000323;-0,000323;;
14850;179,72768;179,72768;179,72768;0;-0,000323;-5,5E-05;0,000268;;
14851;179,72768;179,72768;179,728003;0,000323;-5,5E-05;0,000378;0,000433;;
14852;179,728003;179,728003;179,728381;0,000378;0,000378;0;-0,000378;;
14853;179,728381;179,728381;179,728381;0;0;0;0;;
14854;179,728381;179,728381;179,728381;0;0;0;0;;
14855;179,728381;179,728381;179,728381;0;0;-0,002773;-0,002773;;
14856;179,728381;179,728381;179,728381;0;-0,002773;0,002773;0,005546;;
14857;179,728381;179,728381;179,731154;0,002773;0,002773;0;-0,002773;;
14858;179,731154;179,731154;179,731154;0;0;0;0;;
14859;179,731154;179,731154;179,731154;0;0;0;0;;
14860;179,731154;179,731154;179,731154;0;0;0;0;;
14861;179,731154;179,731154;179,731154;0;0;0;0;;
14862;179,731154;179,731154;179,731154;0;0;0;0;;
14863;179,731154;179,731154;179,731154;0;0;0;0;;
14864;179,731154;179,731154;179,731154;0;0;0;0;;
14865;179,731154;179,731154;179,731154;0;0;-0,000218;-0,000218;;
14866;179,731154;179,731154;179,731154;0;-0,000218;-0,000505;-0,000287;;
14867;179,731154;179,731154;179,731372;0,000218;-0,000505;0,000723;0,001228;;
14868;179,731372;179,731372;179,732095;0,000723;0,000723;0;-0,000723;;
14869;179,732095;179,732095;179,732095;0;0;0;0;;
14870;179,732095;179,732095;179,732095;0;0;0;0;;
14871;179,732095;179,732095;179,732095;0;0;0;0;;
14872;179,732095;179,732095;179,732095;0;0;-0,000211;-0,000211;;
